Test group name,Sample name,Length,Width,Thickness,Speed (%/min),Force cell,Données brutes,,
,,(mm),(mm),(mm),(%),(N),,,
20240523_test_1,,0,0,0,0,100,VRAI,,
,,,,,,,,,
Tableau de résultats 1,,,,,,,,,
,Sample name,Length,Speed (%/min),Thickness,Width,Waiting time,Initial length between the clamps,Date de début,Déformation 1 longueur initiale
,,(mm),(%),(mm),(mm),(s),(mm),,(mm)
1,rtv_1mm,4.77,60,1,4,0,45,23/05/2024,4.77
,,,,,,,,,
Tableau de résultats 2,,,,,,,,,
,Sample name,Thickness,Length,Initiql length between the clamps,Speed (%/min),Initial length between the clamps,Waiting time,Date de début,
,,(mm),(mm),(mm),(%),(mm),(s),,
1,rtv_1mm,1,4,4.77,60,45,0,23/05/2024,
,,,,,,,,,
Time (s),Displacement (mm),Shifted displacement 10.89 (mm),Force (N),Strain AS (%),Stress AS (kPa),Nombre total de cycles,Nombre de cycles,Extenso strain (%),
899.64,31.1393,42.0293,1.6047,-62.2782,401.1846,16,1,44.6518,
899.66,31.1478,42.0378,1.6057,-62.1004,401.432,16,1,44.6692,
899.68,31.1564,42.0464,1.6064,-61.9207,401.6026,16,1,44.6872,
899.7,31.1649,42.0549,1.6074,-61.7428,401.851,16,1,44.7068,
899.72,31.1735,42.0635,1.6077,-61.5626,401.931,16,1,44.7264,
899.74,31.182,42.072,1.6074,-61.383,401.8564,16,1,44.7465,
899.76,31.1906,42.0806,1.6078,-61.2034,401.959,16,1,44.767,
899.78,31.1993,42.0893,1.6081,-61.0211,402.0317,16,1,44.7871,
899.8,31.2079,42.0979,1.6089,-60.8411,402.2143,16,1,44.809,
899.82,31.2164,42.1063,1.6089,-60.6635,402.2312,16,1,44.8296,
899.84,31.2245,42.1145,1.6096,-60.4918,402.4019,16,1,44.8488,
899.86,31.2328,42.1228,1.6107,-60.319,402.687,16,1,44.867,
899.88,31.2412,42.1312,1.6116,-60.1429,402.9082,16,1,44.8877,
899.9,31.2495,42.1395,1.6114,-59.9696,402.8562,16,1,44.9092,
899.92,31.2579,42.1479,1.6121,-59.7919,403.0159,16,1,44.9293,
899.94,31.2664,42.1564,1.6126,-59.6149,403.1435,16,1,44.9508,
899.96,31.2747,42.1647,1.613,-59.4411,403.2423,16,1,44.9738,
899.98,31.2827,42.1727,1.6134,-59.2726,403.3478,16,1,44.9966,
900,31.2905,42.1805,1.6138,-59.1094,403.4489,16,1,45.0197,
900.02,31.2984,42.1884,1.6142,-58.944,403.5524,16,1,45.0385,
900.04,31.3062,42.1962,1.6153,-58.7794,403.8273,16,1,45.0577,
900.06,31.314,42.204,1.6158,-58.6161,403.9621,16,1,45.0774,
900.08,31.322,42.212,1.6155,-58.4481,403.8682,16,1,45.095,
900.1,31.3301,42.2201,1.6162,-58.2795,404.0454,16,1,45.1105,
900.12,31.3382,42.2282,1.6168,-58.1094,404.1912,16,1,45.1251,
900.14,31.3462,42.2362,1.6174,-57.9404,404.3507,16,1,45.1411,
900.16,31.3543,42.2443,1.6178,-57.7715,404.4418,16,1,45.1616,
900.18,31.3626,42.2526,1.6178,-57.5984,404.4423,16,1,45.1856,
900.2,31.3705,42.2605,1.6186,-57.431,404.6472,16,1,45.2112,
900.22,31.3785,42.2685,1.6192,-57.2649,404.8027,16,1,45.2356,
900.24,31.3864,42.2764,1.6188,-57.0976,404.6967,16,1,45.2613,
900.26,31.3941,42.2841,1.6191,-56.9362,404.7855,16,1,45.287,
900.28,31.4015,42.2915,1.6192,-56.7816,404.8053,16,1,45.3118,
900.3,31.4084,42.2984,1.6199,-56.6367,404.9826,16,1,45.3351,
900.32,31.4151,42.3051,1.6207,-56.4973,405.1789,16,1,45.3558,
900.34,31.4219,42.3119,1.6213,-56.3548,405.3356,16,1,45.3784,
900.36,31.4284,42.3184,1.6218,-56.2172,405.447,16,1,45.4012,
900.38,31.4346,42.3246,1.6225,-56.0883,405.6293,16,1,45.4208,
900.4,31.4409,42.3309,1.6225,-55.9559,405.6205,16,1,45.4419,
900.42,31.4473,42.3373,1.6222,-55.8211,405.5518,16,1,45.4614,
900.44,31.4535,42.3435,1.6226,-55.6909,405.6601,16,1,45.482,
900.46,31.4596,42.3496,1.6233,-55.5641,405.8205,16,1,45.5034,
900.48,31.4655,42.3555,1.624,-55.4399,405.9971,16,1,45.5218,
900.5,31.4713,42.3613,1.6241,-55.3193,406.0357,16,1,45.5371,
900.52,31.4772,42.3672,1.6249,-55.1951,406.2353,16,1,45.5484,
900.54,31.4838,42.3738,1.6249,-55.0568,406.2373,16,1,45.5604,
900.56,31.4907,42.3807,1.6253,-54.9128,406.314,16,1,45.5741,
900.58,31.4975,42.3875,1.6261,-54.7688,406.5186,16,1,45.5904,
900.6,31.5048,42.3948,1.6266,-54.6163,406.6586,16,1,45.6061,
900.62,31.5124,42.4024,1.6267,-54.4578,406.6809,16,1,45.6204,
900.64,31.52,42.41,1.6272,-54.2967,406.7999,16,1,45.6373,
900.66,31.5278,42.4178,1.6277,-54.1336,406.93,16,1,45.6595,
900.68,31.5354,42.4254,1.6286,-53.974,407.1586,16,1,45.6821,
900.7,31.5431,42.4331,1.6287,-53.8136,407.1853,16,1,45.7063,
900.72,31.5507,42.4407,1.6285,-53.654,407.13,16,1,45.7307,
900.74,31.5579,42.4479,1.6284,-53.5023,407.0906,16,1,45.7564,
900.76,31.5651,42.4551,1.6291,-53.3522,407.2705,16,1,45.7803,
900.78,31.5722,42.4622,1.6297,-53.2041,407.4196,16,1,45.8015,
900.8,31.5789,42.4689,1.6305,-53.062,407.6282,16,1,45.822,
900.82,31.5856,42.4756,1.6306,-52.9234,407.6458,16,1,45.8463,
900.84,31.5918,42.4818,1.631,-52.7921,407.7587,16,1,45.8703,
900.86,31.5977,42.4877,1.6319,-52.6696,407.979,16,1,45.8927,
900.88,31.6035,42.4935,1.6317,-52.5477,407.9208,16,1,45.9156,
900.9,31.6095,42.4995,1.6316,-52.4215,407.8954,16,1,45.9375,
900.92,31.6153,42.5053,1.632,-52.3006,407.9886,16,1,45.9571,
900.94,31.6207,42.5107,1.6328,-52.1855,408.1883,16,1,45.9742,
900.96,31.6266,42.5166,1.6332,-52.0638,408.3078,16,1,45.9906,
900.98,31.6327,42.5227,1.6338,-51.9345,408.4477,16,1,46.0071,
901,31.6389,42.5289,1.6345,-51.8042,408.6233,16,1,46.0205,
901.02,31.6454,42.5354,1.6351,-51.6688,408.7763,16,1,46.0332,
901.04,31.6522,42.5422,1.6345,-51.5266,408.6334,16,1,46.0452,
901.06,31.6591,42.5491,1.6347,-51.3805,408.6654,16,1,46.0572,
901.08,31.6665,42.5565,1.6348,-51.2263,408.6944,16,1,46.0707,
901.1,31.6742,42.5642,1.635,-51.0646,408.7557,16,1,46.0839,
901.12,31.682,42.572,1.6362,-50.9021,409.0496,16,1,46.0961,
901.14,31.6902,42.5802,1.6368,-50.7302,409.1877,16,1,46.1103,
901.16,31.6987,42.5887,1.6376,-50.5508,409.3964,16,1,46.1221,
901.18,31.7076,42.5976,1.6382,-50.3655,409.5491,16,1,46.1333,
901.2,31.7166,42.6066,1.6384,-50.1752,409.6014,16,1,46.1448,
901.22,31.726,42.616,1.6389,-49.9789,409.7366,16,1,46.156,
901.24,31.7359,42.6259,1.6392,-49.7709,409.8103,16,1,46.1695,
901.26,31.7462,42.6362,1.6398,-49.5552,409.9438,16,1,46.1876,
901.28,31.7568,42.6468,1.6406,-49.3328,410.1396,16,1,46.2109,
901.3,31.7673,42.6573,1.6411,-49.1142,410.2663,16,1,46.2341,
901.32,31.7774,42.6674,1.6417,-48.9013,410.4301,16,1,46.257,
901.34,31.7873,42.6773,1.6427,-48.6939,410.6807,16,1,46.2792,
901.36,31.7973,42.6873,1.6426,-48.4842,410.6552,16,1,46.3016,
901.38,31.8073,42.6973,1.6432,-48.275,410.7995,16,1,46.3272,
901.4,31.8173,42.7073,1.6437,-48.0642,410.9148,16,1,46.3489,
901.42,31.8273,42.7173,1.6443,-47.8563,411.0709,16,1,46.3689,
901.44,31.8371,42.7271,1.6444,-47.65,411.1073,16,1,46.3895,
901.46,31.8468,42.7368,1.6457,-47.4464,411.4363,16,1,46.4123,
901.48,31.8566,42.7466,1.6461,-47.2413,411.5318,16,1,46.4332,
901.5,31.8663,42.7563,1.6474,-47.0371,411.8586,16,1,46.455,
901.52,31.8762,42.7662,1.6476,-46.8298,411.9087,16,1,46.4788,
901.54,31.8861,42.7761,1.6478,-46.6229,411.9597,16,1,46.5029,
901.56,31.8958,42.7858,1.6481,-46.4199,412.0199,16,1,46.5232,
901.58,31.9053,42.7953,1.649,-46.2205,412.2474,16,1,46.5423,
901.6,31.9148,42.8048,1.6495,-46.0209,412.3833,16,1,46.5636,
901.62,31.9243,42.8143,1.6501,-45.8222,412.5242,16,1,46.5867,
901.64,31.9337,42.8237,1.651,-45.6256,412.7549,16,1,46.6099,
901.66,31.9431,42.8331,1.6514,-45.4275,412.85,16,1,46.6326,
901.68,31.9523,42.8423,1.6518,-45.2344,412.9558,16,1,46.6554,
901.7,31.9613,42.8513,1.6518,-45.0461,412.9557,16,1,46.6786,
901.72,31.97,42.86,1.6522,-44.8632,413.0396,16,1,46.7032,
901.74,31.9788,42.8688,1.6526,-44.6802,413.1514,16,1,46.73,
901.76,31.9872,42.8772,1.6534,-44.5025,413.3406,16,1,46.7562,
901.78,31.9954,42.8854,1.6546,-44.3309,413.6431,16,1,46.7784,
901.8,32.0037,42.8937,1.6549,-44.1568,413.7363,16,1,46.7988,
901.82,32.0119,42.9019,1.655,-43.985,413.7518,16,1,46.8224,
901.84,32.02,42.91,1.6553,-43.8165,413.8333,16,1,46.8451,
901.86,32.0277,42.9177,1.6555,-43.6538,413.883,16,1,46.864,
901.88,32.0354,42.9254,1.6564,-43.4936,414.1008,16,1,46.8805,
901.9,32.0433,42.9333,1.6564,-43.328,414.0954,16,1,46.8963,
901.92,32.0511,42.9411,1.6568,-43.1627,414.1933,16,1,46.9094,
901.94,32.0593,42.9493,1.6581,-42.9919,414.5348,16,1,46.9247,
901.96,32.0678,42.9578,1.6584,-42.8139,414.5921,16,1,46.9424,
901.98,32.0763,42.9663,1.6592,-42.635,414.803,16,1,46.9631,
902,32.0849,42.9749,1.6601,-42.4549,415.0165,16,1,46.9836,
902.02,32.0933,42.9833,1.6601,-42.2786,415.0229,16,1,47.0012,
902.04,32.1019,42.9919,1.6598,-42.0992,414.9591,16,1,47.0192,
902.06,32.1106,43.0006,1.6605,-41.9155,415.133,16,1,47.0361,
902.08,32.1197,43.0097,1.661,-41.7262,415.2486,16,1,47.0553,
902.1,32.129,43.019,1.6618,-41.5298,415.4591,16,1,47.0747,
902.12,32.1384,43.0284,1.6625,-41.3336,415.6204,16,1,47.0944,
902.14,32.1477,43.0377,1.6628,-41.1394,415.6965,16,1,47.1154,
902.16,32.1566,43.0466,1.6634,-40.9509,415.841,16,1,47.1386,
902.18,32.1656,43.0556,1.6632,-40.7634,415.8042,16,1,47.1629,
902.2,32.1742,43.0642,1.6641,-40.582,416.0223,16,1,47.1853,
902.22,32.1828,43.0728,1.6644,-40.4022,416.0968,16,1,47.206,
902.24,32.1916,43.0816,1.6651,-40.2175,416.279,16,1,47.2268,
902.26,32.2004,43.0904,1.6661,-40.0335,416.528,16,1,47.2468,
902.28,32.2092,43.0992,1.6665,-39.8499,416.633,16,1,47.2678,
902.3,32.2177,43.1077,1.6671,-39.6702,416.7809,16,1,47.2923,
902.32,32.2263,43.1163,1.6678,-39.4902,416.9427,16,1,47.3141,
902.34,32.2349,43.1249,1.668,-39.3106,416.9919,16,1,47.3331,
902.36,32.2435,43.1335,1.6684,-39.1294,417.091,16,1,47.3511,
902.38,32.2525,43.1425,1.668,-38.9417,416.9998,16,1,47.3697,
902.4,32.2614,43.1514,1.6688,-38.7552,417.2104,16,1,47.3888,
902.42,32.2702,43.1602,1.6694,-38.5699,417.3381,16,1,47.408,
902.44,32.2789,43.1689,1.6705,-38.3868,417.6374,16,1,47.4295,
902.46,32.2877,43.1777,1.6708,-38.2031,417.7026,16,1,47.4535,
902.48,32.2962,43.1862,1.6713,-38.0248,417.8323,16,1,47.4798,
902.5,32.3044,43.1944,1.6718,-37.854,417.9594,16,1,47.5035,
902.52,32.3126,43.2026,1.672,-37.6807,417.9952,16,1,47.5256,
902.54,32.3207,43.2107,1.6725,-37.5115,418.1278,16,1,47.5483,
902.56,32.3285,43.2185,1.673,-37.3471,418.2487,16,1,47.5681,
902.58,32.3362,43.2262,1.6736,-37.186,418.4056,16,1,47.5901,
902.6,32.3437,43.2337,1.6743,-37.0288,418.5633,16,1,47.6122,
902.62,32.3514,43.2414,1.6749,-36.8685,418.7335,16,1,47.6306,
902.64,32.359,43.249,1.6755,-36.7083,418.8692,16,1,47.6476,
902.66,32.3667,43.2567,1.6757,-36.5462,418.9256,16,1,47.6634,
902.68,32.3749,43.2649,1.6751,-36.3751,418.7794,16,1,47.6806,
902.7,32.3831,43.2731,1.6755,-36.2038,418.8663,16,1,47.6973,
902.72,32.3913,43.2813,1.6761,-36.0307,419.0366,16,1,47.7113,
902.74,32.3997,43.2897,1.6772,-35.8557,419.3106,16,1,47.7263,
902.76,32.4082,43.2982,1.6779,-35.6779,419.4661,16,1,47.7446,
902.78,32.4168,43.3068,1.678,-35.4962,419.5121,16,1,47.7645,
902.8,32.4253,43.3153,1.6791,-35.3182,419.7626,16,1,47.7839,
902.82,32.434,43.324,1.6791,-35.1355,419.7809,16,1,47.8025,
902.84,32.4428,43.3328,1.679,-34.9513,419.7412,16,1,47.8211,
902.86,32.4516,43.3416,1.6797,-34.7668,419.9169,16,1,47.8439,
902.88,32.4603,43.3503,1.6798,-34.5841,419.9505,16,1,47.8677,
902.9,32.4689,43.3589,1.6806,-34.4046,420.1478,16,1,47.8925,
902.92,32.4775,43.3675,1.6811,-34.2246,420.2642,16,1,47.9178,
902.94,32.4857,43.3757,1.6817,-34.0515,420.429,16,1,47.9406,
902.96,32.494,43.384,1.6825,-33.8776,420.6302,16,1,47.9614,
902.98,32.5024,43.3924,1.6825,-33.702,420.6307,16,1,47.984,
903,32.5106,43.4006,1.6823,-33.5298,420.5731,16,1,48.0076,
903.02,32.5187,43.4087,1.6826,-33.3609,420.6488,16,1,48.0284,
903.04,32.5265,43.4165,1.6837,-33.1978,420.9273,16,1,48.049,
903.06,32.5343,43.4243,1.6842,-33.0342,421.0456,16,1,48.0688,
903.08,32.5421,43.4321,1.6851,-32.8697,421.2639,16,1,48.0864,
903.1,32.5499,43.4398,1.686,-32.7076,421.5037,16,1,48.1059,
903.12,32.5579,43.4479,1.6864,-32.5389,421.6106,16,1,48.1242,
903.14,32.5661,43.4561,1.6866,-32.3669,421.6514,16,1,48.1421,
903.16,32.5743,43.4643,1.6864,-32.195,421.5918,16,1,48.1596,
903.18,32.5825,43.4725,1.6867,-32.0233,421.6699,16,1,48.1765,
903.2,32.5906,43.4806,1.6873,-31.8526,421.8347,16,1,48.1937,
903.22,32.5991,43.4891,1.6878,-31.6753,421.9513,16,1,48.212,
903.24,32.6076,43.4976,1.6884,-31.496,422.1039,16,1,48.2326,
903.26,32.6162,43.5062,1.6894,-31.3163,422.3459,16,1,48.2525,
903.28,32.625,43.515,1.6899,-31.1326,422.4708,16,1,48.2724,
903.3,32.6337,43.5237,1.6902,-30.95,422.5444,16,1,48.2927,
903.32,32.6423,43.5323,1.69,-30.7693,422.4961,16,1,48.3131,
903.34,32.6507,43.5407,1.6903,-30.5939,422.5661,16,1,48.3337,
903.36,32.6591,43.5491,1.6909,-30.418,422.7275,16,1,48.3546,
903.38,32.6675,43.5575,1.6918,-30.2418,422.9526,16,1,48.3746,
903.4,32.6758,43.5658,1.6925,-30.0681,423.1343,16,1,48.3964,
903.42,32.6842,43.5742,1.6927,-29.8915,423.1787,16,1,48.4212,
903.44,32.6924,43.5824,1.6939,-29.7194,423.4665,16,1,48.4442,
903.46,32.7004,43.5904,1.6942,-29.5515,423.5478,16,1,48.4651,
903.48,32.7082,43.5982,1.6937,-29.3886,423.4257,16,1,48.4868,
903.5,32.7158,43.6058,1.6945,-29.229,423.6321,16,1,48.5075,
903.52,32.7236,43.6136,1.6951,-29.0646,423.7667,16,1,48.5257,
903.54,32.7314,43.6214,1.6954,-28.9014,423.8509,16,1,48.5452,
903.56,32.7391,43.6291,1.6961,-28.7391,424.0332,16,1,48.5662,
903.58,32.7471,43.6371,1.6962,-28.5731,424.0476,16,1,48.588,
903.6,32.7548,43.6448,1.6966,-28.4106,424.152,16,1,48.6097,
903.62,32.7624,43.6524,1.6974,-28.2518,424.34,16,1,48.6295,
903.64,32.7698,43.6598,1.6974,-28.0957,424.3612,16,1,48.6471,
903.66,32.7773,43.6673,1.6974,-27.9398,424.3405,16,1,48.6651,
903.68,32.785,43.675,1.6981,-27.7775,424.5252,16,1,48.6827,
903.7,32.7928,43.6828,1.6987,-27.6147,424.6633,16,1,48.6998,
903.72,32.8006,43.6906,1.6994,-27.4511,424.8616,16,1,48.7175,
903.74,32.8087,43.6987,1.6995,-27.2802,424.8771,16,1,48.7366,
903.76,32.8169,43.7069,1.6998,-27.1083,424.952,16,1,48.7548,
903.78,32.8252,43.7152,1.7003,-26.9348,425.0816,16,1,48.7698,
903.8,32.8336,43.7236,1.7012,-26.7593,425.2965,16,1,48.7848,
903.82,32.8421,43.7321,1.7015,-26.5799,425.382,16,1,48.7999,
903.84,32.8511,43.7411,1.702,-26.3921,425.4966,16,1,48.8162,
903.86,32.8602,43.7502,1.7027,-26.2015,425.669,16,1,48.8347,
903.88,32.8695,43.7595,1.7026,-26.0058,425.6586,16,1,48.8575,
903.9,32.8787,43.7687,1.7031,-25.8141,425.7774,16,1,48.8835,
903.92,32.8875,43.7775,1.7039,-25.6283,425.9778,16,1,48.9079,
903.94,32.896,43.786,1.7044,-25.4505,426.0894,16,1,48.9345,
903.96,32.9041,43.7941,1.7044,-25.281,426.1085,16,1,48.9606,
903.98,32.9121,43.8021,1.7049,-25.1138,426.2303,16,1,48.9814,
904,32.9199,43.8099,1.7054,-24.9498,426.3475,16,1,48.9989,
904.02,32.928,43.818,1.706,-24.7803,426.4883,16,1,49.0191,
904.04,32.9362,43.8262,1.7065,-24.6078,426.618,16,1,49.0413,
904.06,32.9443,43.8343,1.7076,-24.4385,426.9003,16,1,49.0638,
904.08,32.9523,43.8423,1.7077,-24.2715,426.9302,16,1,49.0851,
904.1,32.96,43.85,1.7084,-24.1089,427.1107,16,1,49.1063,
904.12,32.9678,43.8578,1.7083,-23.9451,427.0786,16,1,49.126,
904.14,32.9758,43.8658,1.7085,-23.7783,427.1226,16,1,49.1465,
904.16,32.9835,43.8735,1.7091,-23.617,427.2806,16,1,49.1688,
904.18,32.9912,43.8812,1.7096,-23.4549,427.4121,16,1,49.189,
904.2,32.9989,43.8889,1.7098,-23.2929,427.459,16,1,49.2099,
904.22,33.0065,43.8965,1.7104,-23.1349,427.5967,16,1,49.2337,
904.24,33.0138,43.9038,1.7104,-22.9806,427.6123,16,1,49.2562,
904.26,33.0208,43.9108,1.7111,-22.8344,427.7824,16,1,49.2815,
904.28,33.0274,43.9174,1.7113,-22.6958,427.8347,16,1,49.3081,
904.3,33.034,43.924,1.7113,-22.5568,427.8184,16,1,49.332,
904.32,33.0404,43.9304,1.7118,-22.4232,427.9475,16,1,49.3531,
904.34,33.0465,43.9365,1.713,-22.295,428.2446,16,1,49.3777,
904.36,33.0527,43.9427,1.7132,-22.165,428.2945,16,1,49.4023,
904.38,33.0589,43.9489,1.713,-22.0366,428.2562,16,1,49.4219,
904.4,33.0647,43.9547,1.7137,-21.9133,428.4179,16,1,49.4386,
904.42,33.0706,43.9606,1.714,-21.7906,428.4898,16,1,49.4588,
904.44,33.0764,43.9664,1.7141,-21.6688,428.519,16,1,49.4765,
904.46,33.082,43.972,1.7143,-21.5504,428.5706,16,1,49.4938,
904.48,33.0876,43.9776,1.7147,-21.4338,428.6791,16,1,49.5103,
904.5,33.0936,43.9836,1.7148,-21.308,428.6933,16,1,49.5284,
904.52,33.0999,43.9899,1.7147,-21.1759,428.6748,16,1,49.5458,
904.54,33.1062,43.9962,1.7153,-21.045,428.8374,16,1,49.5624,
904.56,33.1127,44.0027,1.7162,-20.9071,429.0577,16,1,49.5786,
904.58,33.1196,44.0096,1.7165,-20.7623,429.1345,16,1,49.5942,
904.6,33.1264,44.0164,1.7168,-20.62,429.1934,16,1,49.6107,
904.62,33.1332,44.0232,1.7169,-20.479,429.2319,16,1,49.6253,
904.64,33.14,44.03,1.7172,-20.3355,429.3116,16,1,49.6387,
904.66,33.147,44.037,1.7178,-20.1895,429.4532,16,1,49.6528,
904.68,33.1543,44.0443,1.7182,-20.035,429.5457,16,1,49.6702,
904.7,33.162,44.052,1.7188,-19.8751,429.705,16,1,49.6884,
904.72,33.1695,44.0595,1.7198,-19.7161,429.9412,16,1,49.7093,
904.74,33.1774,44.0674,1.7202,-19.5504,430.0499,16,1,49.7326,
904.76,33.1854,44.0754,1.7198,-19.384,429.9415,16,1,49.7587,
904.78,33.193,44.083,1.7197,-19.2254,429.9271,16,1,49.7853,
904.8,33.2001,44.0901,1.7199,-19.0746,429.9819,16,1,49.8107,
904.82,33.2069,44.0969,1.7206,-18.9331,430.142,16,1,49.8342,
904.84,33.2134,44.1034,1.7215,-18.7959,430.3827,16,1,49.8588,
904.86,33.22,44.11,1.7217,-18.6581,430.4334,16,1,49.8817,
904.88,33.2262,44.1162,1.7224,-18.5275,430.6024,16,1,49.9059,
904.9,33.2321,44.1221,1.7232,-18.4046,430.7976,16,1,49.9342,
904.92,33.238,44.128,1.7227,-18.2804,430.6871,16,1,49.9618,
904.94,33.2438,44.1338,1.7228,-18.1591,430.6919,16,1,49.989,
904.96,33.249,44.139,1.7231,-18.0502,430.784,16,1,50.0152,
904.98,33.2537,44.1437,1.7237,-17.9513,430.9318,16,1,50.0389,
905,33.2583,44.1483,1.7244,-17.8563,431.0938,16,1,50.0577,
905.02,33.2627,44.1527,1.7246,-17.7628,431.1447,16,1,50.0762,
905.04,33.267,44.157,1.7248,-17.6734,431.1924,16,1,50.0946,
905.06,33.2711,44.1611,1.7254,-17.5867,431.3561,16,1,50.1095,
905.08,33.2755,44.1655,1.7258,-17.4947,431.4608,16,1,50.1246,
905.1,33.2804,44.1704,1.7255,-17.3926,431.374,16,1,50.1406,
905.12,33.2854,44.1754,1.7254,-17.2867,431.358,16,1,50.153,
905.14,33.2904,44.1804,1.7261,-17.1822,431.5255,16,1,50.1636,
905.16,33.2957,44.1857,1.7266,-17.071,431.6553,16,1,50.1716,
905.18,33.3018,44.1918,1.7268,-16.9428,431.7049,16,1,50.1775,
905.2,33.3086,44.1986,1.7274,-16.8019,431.8426,16,1,50.1823,
905.22,33.3158,44.2058,1.7279,-16.6494,431.9662,16,1,50.1869,
905.24,33.3238,44.2138,1.7279,-16.4829,431.9842,16,1,50.193,
905.26,33.3322,44.2222,1.7281,-16.3068,432.0322,16,1,50.2003,
905.28,33.3413,44.2313,1.7292,-16.1158,432.3089,16,1,50.2,
905.3,33.3512,44.2412,1.73,-15.9072,432.5,16,1,50.2082,
905.32,33.3618,44.2518,1.7301,-15.686,432.5359,16,1,50.2239,
905.34,33.3726,44.2626,1.7304,-15.4594,432.591,16,1,50.2432,
905.36,33.3835,44.2735,1.7315,-15.2308,432.8707,16,1,50.2621,
905.38,33.3944,44.2844,1.7322,-15.0026,433.0509,16,1,50.2839,
905.4,33.4053,44.2953,1.733,-14.7732,433.2604,16,1,50.3086,
905.42,33.4162,44.3062,1.7331,-14.5447,433.2654,16,1,50.3368,
905.44,33.4272,44.3172,1.7329,-14.3154,433.2187,16,1,50.3672,
905.46,33.4378,44.3278,1.7334,-14.0921,433.3609,16,1,50.3954,
905.48,33.448,44.338,1.7342,-13.8778,433.5453,16,1,50.4219,
905.5,33.4578,44.3478,1.7352,-13.6739,433.8104,16,1,50.4484,
905.52,33.4674,44.3574,1.7356,-13.4727,433.8921,16,1,50.4754,
905.54,33.4767,44.3667,1.7361,-13.2777,434.0235,16,1,50.5003,
905.56,33.4859,44.3759,1.7371,-13.0833,434.2657,16,1,50.5249,
905.58,33.4952,44.3852,1.7372,-12.8892,434.292,16,1,50.5471,
905.6,33.5044,44.3944,1.7378,-12.6969,434.4403,16,1,50.5665,
905.62,33.5134,44.4034,1.7385,-12.5068,434.6287,16,1,50.5834,
905.64,33.5226,44.4126,1.7393,-12.3152,434.8344,16,1,50.5976,
905.66,33.5322,44.4222,1.7392,-12.1139,434.8117,16,1,50.6103,
905.68,33.542,44.432,1.7399,-11.9067,434.9669,16,1,50.6248,
905.7,33.5525,44.4425,1.7407,-11.6886,435.178,16,1,50.6397,
905.72,33.5631,44.4531,1.7415,-11.4646,435.3702,16,1,50.6562,
905.74,33.5739,44.4639,1.7419,-11.2389,435.4766,16,1,50.6736,
905.76,33.5848,44.4748,1.742,-11.0112,435.5014,16,1,50.691,
905.78,33.5959,44.4859,1.7427,-10.7781,435.6706,16,1,50.7086,
905.8,33.6071,44.4971,1.7431,-10.542,435.7869,16,1,50.729,
905.82,33.6186,44.5086,1.744,-10.3024,436.011,16,1,50.7496,
905.84,33.63,44.52,1.7448,-10.0635,436.204,16,1,50.7723,
905.86,33.6412,44.5312,1.7457,-9.8285,436.4274,16,1,50.7985,
905.88,33.6523,44.5423,1.746,-9.5957,436.4949,16,1,50.8242,
905.9,33.6632,44.5532,1.7466,-9.3668,436.6423,16,1,50.8506,
905.92,33.6741,44.5641,1.7464,-9.1386,436.5997,16,1,50.8788,
905.94,33.6847,44.5747,1.7471,-8.9168,436.7666,16,1,50.9057,
905.96,33.6948,44.5848,1.7476,-8.7036,436.9002,16,1,50.9328,
905.98,33.7045,44.5945,1.7489,-8.5009,437.2219,16,1,50.9579,
906,33.714,44.604,1.7492,-8.3023,437.2883,16,1,50.9847,
906.02,33.723,44.613,1.7502,-8.1123,437.5503,16,1,51.0104,
906.04,33.7319,44.6219,1.7507,-7.9275,437.6844,16,1,51.0354,
906.06,33.7407,44.6306,1.7507,-7.7432,437.6835,16,1,51.0605,
906.08,33.7492,44.6392,1.7504,-7.5633,437.5919,16,1,51.0857,
906.1,33.7577,44.6477,1.7505,-7.3868,437.6271,16,1,51.1075,
906.12,33.7658,44.6558,1.7513,-7.2163,437.8324,16,1,51.1262,
906.14,33.774,44.664,1.7522,-7.0442,438.0383,16,1,51.146,
906.16,33.7823,44.6723,1.7533,-6.8698,438.3135,16,1,51.166,
906.18,33.7907,44.6807,1.7542,-6.6949,438.5377,16,1,51.1844,
906.2,33.7994,44.6894,1.7542,-6.5123,438.5609,16,1,51.2055,
906.22,33.808,44.698,1.7545,-6.3317,438.6275,16,1,51.2287,
906.24,33.8164,44.7064,1.7543,-6.1553,438.5726,16,1,51.2504,
906.26,33.8245,44.7145,1.7547,-5.9847,438.6739,16,1,51.2723,
906.28,33.8325,44.7225,1.7556,-5.8172,438.8892,16,1,51.2935,
906.3,33.8406,44.7306,1.7559,-5.6478,438.9826,16,1,51.3137,
906.32,33.8484,44.7384,1.757,-5.4839,439.2554,16,1,51.3335,
906.34,33.8563,44.7463,1.7579,-5.3189,439.4779,16,1,51.3506,
906.36,33.8644,44.7544,1.7579,-5.1485,439.484,16,1,51.3661,
906.38,33.8726,44.7626,1.7581,-4.9761,439.5292,16,1,51.3799,
906.4,33.881,44.771,1.7583,-4.8001,439.5744,16,1,51.397,
906.42,33.8894,44.7794,1.7587,-4.6241,439.6738,16,1,51.413,
906.44,33.8981,44.7881,1.7593,-4.442,439.8142,16,1,51.4311,
906.46,33.907,44.797,1.7599,-4.2557,439.977,16,1,51.4513,
906.48,33.916,44.806,1.7607,-4.0677,440.1693,16,1,51.473,
